Date,Title,Content,Cleaned_Speech,VADER_Score,VADER_Compound,VADER_Pos,VADER_Neg,VADER_Neu,VADER_Label,Emotions
101. [policy] You had promised in the Badshahi Masjid that it will be run in the whole of Pakistan,so Al Hamdulillah,"now Allah Ta'ala has given you the opportunity to fulfill this promise, so you have given the application to run it in the whole of Pakistan also, Mansaan Love, I did this after 4 years, three-four I tried to meet them today, I did not tell them that I did not meet them through that government, but all the pictures that I got, I will come late today and put them in the box, it would seem that I and I had no style, tell me these things, I was definitely saddened by that, children.",allah taala given opportunity fulfill promise given application run whole pakistan also mansaan love year threefour tried meet today tell meet government picture got come late today put box would seem style tell thing definitely saddened child,"{'neg': 0.069, 'neu': 0.629, 'pos': 0.302, 'compound': 0.8885}",0.8885,0.302,0.069,0.629,positive,"{'anticipation': 2, 'positive': 5, 'joy': 4, 'trust': 1, 'fear': 1, 'negative': 2, 'sadness': 1}"
102. [welfare] What is the fault of the children,these three planets belong to the poor families,"the Molu Kulhads, the white collar ones, the Hazrat sitting there has praised the white collar man for being subservient, and does not extend his hand to anyone, these are those people, there are lakhs of them.",molu kulhads white collar one hazrat sitting praised white collar man subservient extend hand anyone people lakh,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7964}",0.7964,0.367,0.0,0.633,positive,"{'joy': 1, 'positive': 2}"
103. [finance] No,for them crores of rupees,"to stop it today and put it in the eyes of politics is raw sir, you answer in written form, I also knew that this matter is like this, I agree with you 100 percent, that is why I also said in my speech yesterday.",stop today put eye politics raw sir answer written form also knew matter like agree percent also said speech yesterday,"{'neg': 0.091, 'neu': 0.658, 'pos': 0.251, 'compound': 0.4404}",0.4404,0.251,0.091,0.658,positive,"{'anger': 1, 'positive': 3, 'trust': 1}"
104. [general] I was there the day before yesterday in the Staff College,Kota,"there I told the officers and soldiers what I had got the opportunity to do here and I want to remind this again today, the brand dialogue is also cool, now we have to add friends and talk.",told officer soldier got opportunity want remind today brand dialogue also cool add friend talk,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.8225}",0.8225,0.466,0.0,0.534,positive,"{'positive': 6, 'trust': 2, 'anger': 1, 'sadness': 1, 'anticipation': 1, 'joy': 1}"
105. [governance] There will be all the stakeholders if we have to move this Pakistan forward and this Yorker you said that there should be no compromise on Sanat,Honey and Talim,"I just agree with you Professor, the purpose of this Grand Dialogue is that that area.",agree professor purpose grand dialogue area,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",0.6705,0.579,0.0,0.421,positive,"{'positive': 2, 'trust': 1}"
106. [policy] The system would have been more comprehensive if you had added the night along with the saint,but you have addressed the issue,"there is also IT information technology and the world in which this basic thing is there, it can move forward a lot, that Grand Oil is now its.",also information technology world basic thing move forward lot grand oil,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588,0.231,0.0,0.769,positive,{'positive': 3}
108. [general] So,you have heard what I said,"believe me, I do not want to talk about politics here.",believe want talk politics,"{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.0772}",0.0772,0.302,0.0,0.698,positive,"{'positive': 1, 'anger': 1}"
110. [welfare] To make the treatment free for the poor man,we did not complete it in our times,"Khaja Salman and Bhiksha are sitting here, his team, the officers, the doctors, day and night, he is the Board of Governors, not his office, Dashrathji Chairman Mehul, when the government took him out.",khaja salman bhiksha sitting team officer doctor day night board governor office dashrathji chairman mehul government took,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'trust': 5, 'positive': 3, 'anticipation': 1, 'fear': 1, 'negative': 1}"
113. [welfare] Humanity,tea seller,"public welfare, all these things, whether from Kota or Dera Ismail Khan, there was great emphasis here, there is a place where poor people are treated and in my 10 years, I have helped more than one billion poor people of Pakistan.",public welfare thing whether kota dera ismail khan great emphasis place poor people treated year helped one billion poor people pakistan,"{'neg': 0.219, 'neu': 0.636, 'pos': 0.145, 'compound': -0.2732}",-0.2732,0.145,0.219,0.636,negative,"{'anticipation': 1, 'positive': 1, 'fear': 1, 'trust': 1}"
114. [finance] Whose money is this used in dishonor and for the children,for the poor children and for the dead people whose kidneys had to be transplanted,"this operation was not done in every house here, we had to send them to India and by tying them to our religion, India which is one of ours.",operation done every house send india tying religion india one,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'fear': 1, 'trust': 2}"
115. [general] Death is our companion,but we are related to them,"happiness is there for them, it used to go to China, it took our milk, I made a plan to replace it too, and according to many sources, yesterday it was Mayanath Dal, it became the subject of politics and did we live in it for 72 years?",happiness used go china took milk made plan replace according many source yesterday mayanath dal became subject politics live year,"{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.5574}",0.5574,0.159,0.0,0.841,positive,"{'anticipation': 2, 'joy': 1, 'positive': 1, 'negative': 1, 'anger': 1}"
117. [general] We have kept an eye on the politics of Coonoor,but they were their loss and they became straws for the poor farmers whose children,"if they are not traders, then they go to their next place, earning a day's wages.",trader go next place earning day wage,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
118. [welfare] When the house itself was not consecrated and the kidney transplant did not happen,he went to the next place and his six children were left to the comments of his life but there was no one else to tire them,he left them to Allah and there was no confirmation path for them.,left allah confirmation path,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'trust': 1}
119. [welfare] No,there will be thousands or lakhs of families who could not succeed in these 4 years,then this is such a big crime that we have committed a crime that could only be fatal.,big crime committed crime could fatal,"{'neg': 0.719, 'neu': 0.137, 'pos': 0.144, 'compound': -0.8555}",-0.8555,0.144,0.719,0.137,negative,"{'anger': 3, 'negative': 3, 'positive': 1, 'trust': 1, 'fear': 1, 'sadness': 1}"
122. [governance] You should have hands-on training,you should be a saint,"you need someone, you should be the meat of marriage, no one should be allowed to do politics on this, it is absolutely true, but for this, we need a source, we need a big heart, we will spend our night but we have our 12.",need someone meat marriage one allowed politics absolutely true need source need big heart spend night,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.4754}",0.4754,0.171,0.0,0.829,positive,"{'anticipation': 1, 'joy': 2, 'positive': 2, 'trust': 2, 'anger': 1}"
123. [welfare] It will be June,you will have to get rid of your likes and dislikes 12 times,"you will have to kill your grandmother, for this, thousands of millions of children and elders have made great sacrifices for the progress and prosperity of this community, not because.",kill grandmother thousand million child elder made great sacrifice progress prosperity community,"{'neg': 0.228, 'neu': 0.437, 'pos': 0.335, 'compound': 0.296}",0.296,0.335,0.228,0.437,positive,"{'fear': 1, 'negative': 1, 'sadness': 1, 'positive': 6, 'anticipation': 2, 'joy': 2, 'trust': 1}"
124. [general] This country is our own knowledge,don't know God,"we are getting all the earrings, that's why we were created not only in this week but in the whole world, with hard work, trust and Dayanand, our flag will be closed so much that it will not reach that well.",getting earring thats created week whole world hard work trust dayanand flag closed much reach well,"{'neg': 0.067, 'neu': 0.526, 'pos': 0.407, 'compound': 0.7269}",0.7269,0.407,0.067,0.526,positive,{'trust': 1}
125. [general] If we can,but it will not be like this,"when we used the previous government for politics and now all the businessmen have been ruined, this much is certain, but it is our responsibility, if we have to change it, if we have to change the attitude, then only that and the fate.",used previous government politics businessmen ruined much certain responsibility change change attitude fate,"{'neg': 0.191, 'neu': 0.679, 'pos': 0.13, 'compound': -0.25}",-0.25,0.13,0.191,0.679,negative,"{'fear': 4, 'negative': 3, 'anger': 2, 'disgust': 1, 'sadness': 1, 'anticipation': 1}"
127. [finance] I am one third happy that you have entered here in India,you have not installed urban packing machine,"this is the way to stay alive in life, there is no other way.",way stay alive life way,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.3818}",0.3818,0.394,0.0,0.606,positive,"{'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1}"
128. [general] No,if the world was made of marble,"then next to us it is said in Turkish that if from marble and path marble, what does marble say in Urdu that we do not walk with the office, it does not exist from the union where it is born that if with.",next u said turkish marble path marble marble say urdu walk office exist union born,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
129. [general] If one were to be born in heaven,then Pakistan would be the world's biggest nightmare,"where marble exams are held later, in Karachi, in Lahore, in Peshawar, in Kota, there are women and today they themselves are craving for one day's bread.",marble exam held later karachi lahore peshawar kota woman today craving one day bread,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'anticipation': 1}
130. [finance] Today,the cat case,"we had to do this page and increase the prices of petrol, it was our benefit when it was going on in that court in March.",page increase price petrol benefit going court march,"{'neg': 0.0, 'neu': 0.531, 'pos': 0.469, 'compound': 0.6486}",0.6486,0.469,0.0,0.531,positive,"{'positive': 3, 'anger': 1, 'anticipation': 1, 'fear': 1}"
132. [general] Not possible,you were absolutely right about the beauty,"absolutely Quran Kareem orders it, absolutely Madhulika, the enjoyment of old cream, a man cannot think anything, that thing can be talked to the actor, you, him, but at this time, we should have been at the forefront in the world, Islamic block.",absolutely quran kareem order absolutely madhulika enjoyment old cream man think anything thing talked actor time forefront world islamic block,"{'neg': 0.117, 'neu': 0.726, 'pos': 0.157, 'compound': 0.2449}",0.2449,0.157,0.117,0.726,positive,"{'anticipation': 2, 'joy': 1, 'positive': 1, 'surprise': 1}"
134. [finance] Bangladesh,on which I am 90,"wherever there is this burden of luck, there were no boards, there were no Bengali burden, they were presented with balls and they were told to save their lives, today their export is 40 rupees per share of ours.",wherever burden luck board bengali burden presented ball told save life today export rupee per share,"{'neg': 0.23, 'neu': 0.437, 'pos': 0.333, 'compound': 0.3818}",0.3818,0.333,0.23,0.437,positive,"{'anticipation': 3, 'joy': 3, 'positive': 3, 'surprise': 1, 'trust': 2}"
136. [general] Now I am the greatest storyteller of humans,but I swear to God,"if we have to go ahead, then we have to use our.",go ahead use,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{'positive': 1}
137. [welfare] For the sake of honor,we have to rise above the fire and for the sake of Tom,"for the sake of the external and well-being of these crores of people, for the orphans and the glory and for the destitute, to strengthen the fame of Pakistan, including and to advance the training of doctors and nurses.",sake external wellbeing crore people orphan glory destitute strengthen fame pakistan including advance training doctor nurse,"{'neg': 0.0, 'neu': 0.599, 'pos': 0.401, 'compound': 0.8271}",0.8271,0.401,0.0,0.599,positive,"{'fear': 3, 'negative': 2, 'sadness': 2, 'anticipation': 2, 'joy': 2, 'positive': 7, 'trust': 3, 'surprise': 1}"
138. [healthcare] What about providing hospitals,what about carrying forward the reforms,"and Ulama-e-Karam and our doctors and our bureaucrats, abusive engineers are the same ma'am of all that if we set an example, then things will be successful, without that, it cannot progress, Ashrafi, if it is too much.",ulamaekaram doctor bureaucrat abusive engineer maam set example thing successful without progress ashrafi much,"{'neg': 0.306, 'neu': 0.516, 'pos': 0.178, 'compound': -0.4082}",-0.4082,0.178,0.306,0.516,negative,"{'positive': 3, 'trust': 2, 'disgust': 1, 'negative': 1, 'anticipation': 2, 'joy': 2}"
